,username,urls,post_dates,display_picture_relative_url,captions,n_likes,n_comments,n_hashtags,n_characters,n_words,n_emojis,n_mentions,is_video
8765,justinpjtrudeau,https://www.instagram.com/p/BtGmjpjgIlB,1548517434,./imgs/BtGmjpjgIlB.png,"Whether you’re raising a family or starting your own business – we’re here to help you succeed. That’s why we introduced the Canada Child Benefit, lowered taxes for small businesses, & are working hard every day to keep our economy strong & growing for Canadians. How is the Canada Child Benefit helping your family? Let me know in the comments ⬇️
🇨🇦
Que vous fondiez une famille ou une entreprise, nous sommes là pour vous aider à réussir. C’est pourquoi nous avons mis en place l’Allocation canadienne pour enfants, nous avons baissé les impôts des petites entreprises et nous travaillons fort chaque jour pour maintenir la force et la croissance de notre économie, pour le bien des Canadiens. Comment l’Allocation canadienne pour enfants aide-t-elle votre famille? Dites-le-moi dans les commentaires ⬇️",16957,749,0,805,131,2,3,True
8766,justinpjtrudeau,https://www.instagram.com/p/Bs_UCkEgTgW,1548272691,./imgs/Bs_UCkEgTgW.png,"Dene High School in La Loche is full of kids with bright futures who remind us that even through tragedy, hope finds a way. Today we announced new funding to make sure the community & these students have the support they need. Click on the link in my bio to read more.
🇨🇦
L’école secondaire Dénée de La Loche est pleine d’enfants à l’avenir radieux qui nous rappellent que l’espoir se fraye un chemin même au cœur de la tragédie. Aujourd’hui, nous avons annoncé des fonds pour mieux soutenir ces élèves et leur communauté. Cliquez sur le lien dans ma bio pour en savoir plus.",63199,1127,0,575,105,0,0,False
8767,justinpjtrudeau,https://www.instagram.com/p/BsvxNx8gTCw,1547751117,./imgs/BsvxNx8gTCw.png,Our plan to put a price on pollution is the best way to fight climate change while making a clean economy affordable for everyone. The world’s leading economists agree – click on the link in my bio to read more.,24194,1301,0,211,40,0,0,False
8768,justinpjtrudeau,https://www.instagram.com/p/BsvxKe2Ai-7,1547751089,./imgs/BsvxKe2Ai-7.png,Notre plan visant à mettre un prix sur la pollution est le meilleur moyen de lutter contre les changements climatiques tout en rendant l’économie propre abordable pour tout le monde. Les plus grands économistes du monde sont d’accord – cliquez sur le lien dans ma bio pour en savoir plus.,9029,195,0,288,50,0,0,False
8769,justinpjtrudeau,https://www.instagram.com/p/BsrKNstANG2,1547596451,./imgs/BsrKNstANG2.png,"Thai Pongal is a festival of peace & happiness. We had a great time celebrating with the Tamil community in Markham today, thanks for the welcome!
🇨🇦
Thaï Pongal est un festival de paix et de bonheur. Nous avons eu énormément de plaisir à célébrer l’occasion avec la communauté tamoule à Markham aujourd’hui. Merci pour l’accueil!",80075,2103,0,330,56,0,2,False
8770,justinpjtrudeau,https://www.instagram.com/p/BsopHhIAdgU,1547512090,./imgs/BsopHhIAdgU.png,"A long distance call this morning – to space! @GGJuliePayette and I joined some Ottawa students to ask @AstroDavidS about life on the International Space Station. David, you make Canadians proud every single day. Click on the link in my bio to watch the full conversation.
🇨🇦
Nous avons fait un appel dans l’espace ce matin! @GGJuliePayette et moi nous sommes joints à des élèves d’Ottawa pour demander à @AstroDavidS à quoi ressemble la vie à bord de la Station spatiale internationale. David, vous faites la fierté des Canadiens tous les jours. Cliquez sur le lien dans ma bio pour regardez la conversation complète.",26151,556,0,618,104,0,2,True
8771,justinpjtrudeau,https://www.instagram.com/p/BslOarPAYKf,1547397328,./imgs/BslOarPAYKf.png,"Canadians have created over 800,000 new jobs across the country in the past three years, and our focus will always be on helping you keep our economy strong.",55833,1595,0,157,28,0,0,False
8772,justinpjtrudeau,https://www.instagram.com/p/BslOX2BAl_N,1547397305,./imgs/BslOX2BAl_N.png,"Les Canadiens ont créé plus de 800 000 emplois partout au pays au cours des trois dernières années, et notre priorité sera toujours de vous aider à assurer la vigueur de notre économie.",15133,273,0,185,33,0,0,False
8773,justinpjtrudeau,https://www.instagram.com/p/BsixzbAgKb-,1547315217,./imgs/BsixzbAgKb-.png,"Coming soon to @cornergasofficial in Dog River. Stay tuned…
🇨🇦
On est à la maison après deux journées très agréables en Saskatchewan. Mais je serai de passage au @cornergasofficial de Dog River très bientôt. Restez à l’écoute.",57956,872,0,226,37,0,1,False
8774,justinpjtrudeau,https://www.instagram.com/p/Bsd2nO0AFsd,1547149967,./imgs/Bsd2nO0AFsd.png,"Last night we kicked off our 2019 town hall tour in Kamloops with some thoughtful questions and conversations about the things that matter most to you. No filter, no pre-screened questions. Get the link to watch in my story. We’re off to Regina for another one tonight! 🇨🇦
Hier soir, nous avons donné le coup d’envoi de notre tournée d’assemblées publiques de 2019 à Kamloops avec des questions et des conversations réfléchies sur les enjeux les plus importants pour vous. Aucun filtre, aucune question choisie à l’avance. Cliquez sur le lien pour la voir dans ma story. Nous partons à Regina pour tenir une autre assemblée ce soir!",55939,1490,0,632,108,0,0,False
8775,justinpjtrudeau,https://www.instagram.com/p/BsZYukIgGFN,1547000080,./imgs/BsZYukIgGFN.png,"We’ve made a lot of progress on our shared priorities, but there’s still much more to do. That’s why meetings like this are so important. Thanks to the Modern Treaty & Self-Governing First Nations for the productive conversations on our commitment to keep working in partnership.
🇨🇦 Nous avons grandement fait avancer nos priorités communes, mais il en reste plus à faire – de là l’importance de ces réunions. Merci aux Premières Nations autogouvernantes et signataires de traités modernes pour les discussions productives sur la poursuite de notre partenariat.",51245,1196,0,561,89,0,4,False
8776,justinpjtrudeau,https://www.instagram.com/p/BsEdqUsg4QQ,1546298024,./imgs/BsEdqUsg4QQ.png,"Happy New Year! I want to wish all Canadians good health and happiness in 2019, I hope you have a safe and fun celebration with family & friends tonight.
🇨🇦
Bonne année! Je tiens à souhaiter à tous les Canadiens la santé et le bonheur en 2019. J’espère que ce soir, vous fêtez avec votre famille et vos amis dans le plaisir et en toute sécurité.",78373,2895,0,345,66,0,0,False
8777,justinpjtrudeau,https://www.instagram.com/p/BryFSBPgqrL,1545681353,./imgs/BryFSBPgqrL.png,"Merry Christmas, Canada! Sophie and I wish you joy, health, love and peace at this most wonderful time of year. Click the link in my bio to see my full Christmas message.
🇨🇦
Joyeux Noël à tous! Sophie et moi vous souhaitons bonheur, santé, amour et paix en cette merveilleuse période de l’année. Cliquez sur le lien dans ma bio pour lire la version intégrale de mon message de Noël!",131630,5274,0,382,70,0,0,True
8778,justinpjtrudeau,https://www.instagram.com/p/BrtUouPgNvn,1545521540,./imgs/BrtUouPgNvn.png,"Today I visited with the men & women of the @CanadianForces in Mali, bringing the thanks of Canadians for all their hard work and the immense sacrifices they make to keep us safe. Thank you to everyone at Camp Castor for everything you do, and merry Christmas!
🇨🇦
Les hommes et les femmes des @ForcesCanada font d’immenses sacrifices pour servir notre pays et nous protéger. Je leur ai rendu visite aujourd’hui au Mali pour les remercier de la part des Canadiens de leur bon travail. Merci à tous au Camp Castor, et joyeux Noël!",98330,1733,0,528,94,0,1,False
8779,justinpjtrudeau,https://www.instagram.com/p/Brq4hm0gAwV,1545439693,./imgs/Brq4hm0gAwV.png,"#Repost @sophiegregoiretrudeau 
Christmas is almost here! We’re getting ready, and it’s a good thing Didi’s arms can reach the star! 🎄
Noël est à nos portes! Nous préparons le tout… une chance que les bras de Didi se rendent jusqu’à l’étoile!",242020,3693,1,242,41,1,0,False
8780,justinpjtrudeau,https://www.instagram.com/p/BrlxlkkgNPI,1545268283,./imgs/BrlxlkkgNPI.png,"The House of Commons desks have been shipped across the way to our temporary new home in West Block. One last look around tonight before this building shuts down for a decade. Such great memories.
🇨🇦
Les bureaux de la Chambre des communes ne sont plus là. Ils se trouvent maintenant dans notre nouvelle maison temporaire à l’édifice de l’Ouest. Je jette un dernier coup d’œil avant que l’édifice ne ferme ses portes pour une décennie. De si beaux souvenirs…",111942,1634,0,457,80,0,0,False
8781,justinpjtrudeau,https://www.instagram.com/p/Bri84HWAI7U,1545173539,./imgs/Bri84HWAI7U.png,"The trailblazing career of Willie O’Ree – the first black player in the NHL – will never be forgotten. Congratulations on your induction into the Hockey Hall of Fame, Willie, and thanks for the visit. Your legacy lifts up players and enriches our game in countless ways. 🇨🇦
Les réalisations du pionnier Willie O’Ree – le premier joueur noir de la LNH – ne seront jamais oubliées. Félicitations pour votre intronisation au Temple de la renommée du hockey, Willie, et merci pour la visite. Votre héritage enrichit notre sport d’innombrables façons.",41629,952,0,546,91,0,2,False
8782,justinpjtrudeau,https://www.instagram.com/p/Brfz5EiAFCa,1545068165,./imgs/Brfz5EiAFCa.png,"We all know flying can be a hassle, especially this time of year. As an air traveller, your rights should be protected. Today we’re taking action & proposing new regulations on delays, overbookings, lost baggage, seating families together & more. Click the link in my bio to get the details. 🇨🇦✈️",42687,1116,0,296,51,1,0,False
8783,justinpjtrudeau,https://www.instagram.com/p/BrfzqQIAB1g,1545068044,./imgs/BrfzqQIAB1g.png,"Voyager en avion peut être pénible. Comme voyageurs, vos droits devraient être protégés. Alors, nous proposons de nouvelles règles concernant les retards, les surréservations, la perte de bagages, les familles assises ensemble, etc. Cliquez sur le lien dans ma bio pour en savoir plus. 🇨🇦✈️",10306,154,0,290,45,1,0,False
8784,justinpjtrudeau,https://www.instagram.com/p/BrWQueUAYYP,1544747738,./imgs/BrWQueUAYYP.png,"Haiti and Canada are connected by our deep ties of family, friendship and economic cooperation. Today we welcomed Prime Minister  @JeanHenryCeant for a visit & very productive meeting, as we keep working to grow the bonds between us.
🇨🇦🇭🇹
Haïti et le Canada sont unis par de solides liens familiaux et d’amitié et une étroite coopération économique. Aujourd’hui, nous avons tenu une rencontre productive avec le premier ministre @JeanHenryCeant, alors que nous continuons de resserrer les liens qui nous unissent.",35027,733,0,513,80,0,2,False
8785,justinpjtrudeau,https://www.instagram.com/p/BrWDmGYgrYz,1544740854,./imgs/BrWDmGYgrYz.png,"Introducing the Rt. Hon. Aiden Anderson, Prime Minister for a day thanks to @MakeAWishEO. Aiden you’ve got a bright future in politics, and excellent taste in tie colour – I have a feeling we’ll see you back in this office down the road one day. #PMAidenWish
🇨🇦
Faisons place au très hon. Aiden Anderson, premier ministre d’un jour grâce à la fondation @MakeAWishEO. Aiden, tu as un brillant avenir en politique et beaucoup de goût en matière de cravate… J’ai l’impression que nous allons te revoir dans ce bureau un jour.",160207,1851,1,522,91,0,0,False
8786,justinpjtrudeau,https://www.instagram.com/p/BrTvW2wgQEj,1544663135,./imgs/BrTvW2wgQEj.png,"Let’s hope this becomes a new annual tradition – Christmas get-together on the Hill with members of the Christian community, and the St. Margaret d’Youville Catholic School choir. Thanks everyone for coming to celebrate this wonderful time of year!
🇨🇦
Rassemblement de Noël sur la Colline avec des membres de la communauté chrétienne et la chorale de l’école catholique Sainte-Marguerite-d'Youville. Est-ce le début d’une nouvelle tradition? Espérons‑le! Merci à tous d’être venus célébrer ce merveilleux temps de l’année!",32595,452,0,522,78,0,0,False
8787,justinpjtrudeau,https://www.instagram.com/p/BrRSFR7gMRC,1544580677,./imgs/BrRSFR7gMRC.png,"The lowest unemployment rate in Canada in 40 years. There’s much more to do, but our plan is working to grow the economy and strengthen our middle class.",48669,1317,0,153,28,0,0,False
8788,justinpjtrudeau,https://www.instagram.com/p/BrRR8vTgGqd,1544580607,./imgs/BrRR8vTgGqd.png,"Le taux de chômage le plus bas au Canada en 4 décennies. ll reste encore beaucoup à faire, mais notre plan visant à stimuler l’économie et à renforcer la classe moyenne fonctionne.",13276,220,0,180,32,0,0,False
8789,justinpjtrudeau,https://www.instagram.com/p/BrGxOmlgeuM,1544227908,./imgs/BrGxOmlgeuM.png,"From coast to coast to coast, we all want to keep our economies strong, growing and working for Canadians. My thanks to Canada’s 13 Premiers for a day of constructive talks on job creation, trade & clean growth, and how we’ll tackle them together.
🇨🇦
Nous voulons tous des économies fortes, croissantes et au service des Canadiens. Merci aux 13 PM du Canada pour cette journée de discussions constructives sur la création d’emplois, le commerce et la croissance propre, et la façon d’aborder ces enjeux.",38741,1105,0,503,85,0,0,False
